404,Maker Nano RP2040 Interfacing With Maker Line Using Arduino IDE,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Line-following robot with RP2040.,2022-04-12,education,3221,0,Hussien,Tutorial,Beginner,"MY, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/maker-nano-rp2040-interfacing-with-makerline,"['robot', 'Arduino', 'RP2040', 'Maker Nano RP2040', 'rp2040 projects', 'makerdrive', 'Arduino Ecosystem', 'RP2040/PICO', 'Motor Driver', 'Makers']","[{'name': '6V 85RPM DC Micro Metal Gearmotor', 'price': '18', 'quantity': '1'}, {'name': 'Maker Drive: Simplifying H-Bridge Motor Driver for Beginner', 'price': '18', 'quantity': '1'}, {'name': 'Maker Line: Simplifying Line Sensor For Beginner', 'price': '43', 'quantity': '1'}, {'name': 'SPG10/N20 DC Geared Motor Bracket Kit', 'price': '2', 'quantity': '1'}, {'name': 'Maker Nano RP2040 Getting Started Kits', 'price': '58', 'quantity': '1'}]",
405,Bidirectional Visitor Counter using CircuitPython on Maker Nano RP2040,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Bidirectional visitor counting project.,2022-04-12,education,1886,0,Idris,Tutorial,Intermediate,"MY, SG, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/bidirectional-visitor-counter-using-circuitpython-on-maker-nano-rp2040,"['Raspberry Pi', 'CircuitPython', 'Maker Nano RP2040', 'Raspberry Pi RP2040', 'Visitor Counter', 'Raspberry Pi', 'Python for MCU']","[{'name': 'Adjustable Infrared Sensor Switch', 'price': '18', 'quantity': '1'}, {'name': 'I2C 1602 Serial LCD for Arduino & RPI', 'price': '11', 'quantity': '1'}, {'name': 'IO Expansion Shield for Arduino Nano', 'price': '9', 'quantity': '1'}, {'name': 'Artillery Hornet 3D Printer - Partially Assembled', 'price': 'N/A', 'quantity': '1'}, {'name': 'Maker Nano RP2040: Simplifying Projects with Raspberry Pi RP2040', 'price': '39', 'quantity': '1'}]",
406,RPI Zero/2W Enclosure Heatsink Stress Test with Stressberry,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Thermal test for Pi Zero/2W cases.,2022-04-12,education,2807,0,Chun Boon Jian,Protip,Beginner,"MY, SG, TH, VN, WWW",RPI Zero,TRUE,https://my.cytron.io/tutorial/rpi-zero-2w-dedicated-enclosure-heatsink-stress-test-with-stressberry,"['Raspberry Pi', 'stressberry', 'Thermal Chart', 'Thermal performance', 'Dedicated', 'Heatsink', 'Enclosure', 'Zero', '2W', 'Raspberry Pi']",,
407,Build an RGB Color Detector with CircuitPython on Pico,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Color detection with Maker Pi Pico.,2022-04-20,education,3186,0,Idris,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/color-rgb-detector-using-circuitpython-on-raspberry-pi-pico,"['RGB', 'ColorDetector', 'CircuitPython', 'RaspberryPiPico', 'Sensors', 'DIY', 'STEM', 'Electronics', 'Project', 'IoT', 'Raspberry Pi', 'Python for MCU']","[{'name': 'Colour Sensor Module', 'price': '33', 'quantity': '1'}, {'name': 'I2C 1602 Serial LCD for Arduino & RPI', 'price': '11', 'quantity': '1'}, {'name': 'Soldering Iron Kit with Digital Multimeter-UK Plug', 'price': '119', 'quantity': '1'}, {'name': 'Raspberry Pi Pico Microcontroller Board', 'price': '19', 'quantity': '1'}]",
408,Interfacing Maker Nano RP2040 with Grove LED Bar and Grove Slide Potentiometer,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Display sensor data with LED bar.,2022-04-25,education,3092,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/interfacing-maker-nano-rp2040-with-grove-led-bar-and-grove-slide-potentiometer,"['Arduino', 'RP2040', 'Maker Nano RP2040', 'rp2040 projects', 'GroveLedBar', 'GroveSlidePotentiometer', 'Arduino Ecosystem', 'RP2040/PICO', 'Makers']",,
409,WiFi Neopixel RGB LED using CircuitPython,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Control RGB LED over WiFi.,2022-04-26,education,1659,0,Idris,Tutorial,Beginner,"MY, SG",RPI Pico,TRUE,https://my.cytron.io/tutorial/wifi-neopixel-rgb-led-using-circuitpython,['3D Modelling'],"[{'name': 'USB Micro B Cable', 'price': '4', 'quantity': '1'}, {'name': 'ESP-01 WiFi Serial Transceiver Module (ESP8266)', 'price': '7', 'quantity': '1'}, {'name': 'WS2812B NeoPixel 8x32 LED Panel-256 LED', 'price': 'N/A', 'quantity': '1'}, {'name': 'Maker Pi Pico: Simplifying Raspberry Pi Pico for Beginners', 'price': '48', 'quantity': '1'}, {'name': 'Artillery Hornet 3D Printer - Partially Assembled', 'price': 'N/A', 'quantity': '1'}]",
410,Differences Between Newer and Earlier Versions of Ultrasonic Sensor HC-SR04P,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Differences between HC-SR04P versions.,2022-04-28,education,5288,0,ldteoh,Protip,Beginner,"MY, SG, WWW",Electronic,TRUE,https://my.cytron.io/tutorial/differences-between-newer-and-earlier-versions-of-ultrasonic-sensor-hc-sr04p,"['ultrasonic sensor', 'HC-SR04P', 'zoombit', 'HC-SR04P', 'Ultrasonic Sensor', 'Sensor Comparison', 'Electronics', 'Arduino', 'Raspberry Pi', 'Distance Measurement', 'DIY Projects', 'Maker', 'Embedded Systems', 'Arduino Ecosystem', 'micro:bit', 'Sensor']","[{'name': '5VDC HC-SR04 Ultrasonic Sensor', 'price': '3', 'quantity': '1'}, {'name': '3V-5.5V SR04P Ultrasonic Ranging Module', 'price': '4', 'quantity': '1'}]",
411,How to Choose the Right Lens for Raspberry Pi HQ Camera,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Guide to selecting Pi HQ Camera lenses.,2022-04-28,education,4871,0,ldteoh,Protip,Beginner,"MY, SG, TH, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/which-camera-lens-to-choose-for-your-raspberry-hq-camera,"['Raspberry Pi', 'HQ Camera', 'camera lens', 'focal length', 'photography', 'telephoto', 'wide-angle', 'CCTV lens', 'optics', 'Raspberry Pi projects', 'Raspberry Pi', 'News']","[{'name': 'Official Raspberry Pi High Quality Camera Module', 'price': '249', 'quantity': '1'}, {'name': 'Raspberry Pi 16mm Telephoto Lens (C Mount)', 'price': '249', 'quantity': '1'}, {'name': 'Raspberry Pi 6mm Wide Angle Lens (CS Mount)', 'price': '125', 'quantity': '1'}, {'name': '35mm C Mount Lens for Raspberry Pi HQ Camera', 'price': '269', 'quantity': '1'}]",
412,Measure The LPG Gas Using Maker Nano RP2040 And Gas Sensor MQ-9B,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,LPG detection project with RP2040.,2022-05-13,education,3354,0,Hussien,Tutorial,Beginner,"MY, SG, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/interfacing-maker-nano-rp2040-with-grove-gas-sensor-mq9b,"['Arduino', 'RP2040', 'Maker Nano RP2040', 'rp2040 projects', 'gas sensor', 'mq9b', 'Arduino Ecosystem', 'RP2040/PICO', 'Sensor', 'Makers']","[{'name': 'Grove - LCD RGB Backlight', 'price': 'N/A', 'quantity': '1'}, {'name': 'Grove - Gas Sensor MQ9', 'price': 'N/A', 'quantity': '1'}, {'name': 'Grove Shield for Arduino Nano V1.1 - Support 3.3V', 'price': 'N/A', 'quantity': '1'}, {'name': 'Maker Nano RP2040 Getting Started Kits', 'price': '58', 'quantity': '1'}]",
413,Send and Receive SMS Using TTGO ESP32 SIM800L,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Send/receive SMS with ESP32 GSM module.,2022-05-17,education,8468,0,Idris,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,https://my.cytron.io/tutorial/send-and-receive-sms-using-ttgo-esp32-sim800l,"['GSM', 'ESP32', 'SIM800L', 'TTGO', 'Arduino', 'WiFi', 'Bluetooth', 'GPRS', 'SMS', 'Relay', 'ESP32']","[{'name': '1CH Active H/L 5V OptoCoupler Relay Module', 'price': '3', 'quantity': '1'}, {'name': 'USB Type C Cable (1 Meter)', 'price': '8', 'quantity': '1'}, {'name': 'TTGO T-Call ESP32 with SIM800L GPRS Module', 'price': '115', 'quantity': '1'}, {'name': '40-Way 10cm Dupont Jumper Wire', 'price': '2', 'quantity': '1'}]",
414,Getting Started With Sparkfun RedBoard Qwiic,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Beginner guide for SparkFun RedBoard Qwiic.,2022-05-17,education,2327,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/getting-started-with-sparkfun-redboard-qwiic,"['Arduino', 'Sparkfun', 'RedBoard', 'Qwiic', 'SparkfunRedBoardQwiic', 'Arduino Ecosystem', 'Makers']",,
415,RBT Auto Plant Watering Kit Project - Not Enough Water!,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Auto-watering kit with low-water detection.,2022-05-18,education,1218,0,Hao Zhen,Tutorial,Beginner,"MY, SG, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/rbt-auto-plant-watering-kit-project-not-enough-water,"['Microbit', 'RBT', 'Automatic Plant Watering System', 'APW kit for microbit', 'Reka:bit']","[{'name': 'Auto Plant Watering Kit for micro:bit (micro:bit V2 Included)', 'price': '178', 'quantity': '1'}, {'name': 'Auto Plant Watering Kit for micro:bit (without micro:bit)', 'price': '108', 'quantity': '1'}, {'name': 'Auto Plant Watering Kit for micro:bit', 'price': '108', 'quantity': '1'}]",
416,Interfacing Maker Nano RP2040 With DHT22 And Sparkfun SERLCD,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Use RP2040 with DHT22 sensor & servo.,2022-05-24,education,3032,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/interfacing-makernanorp2040-with-dht22-and-sparkfun-serlcd,"['Arduino', 'RP2040', 'Maker Nano RP2040', 'rp2040 projects', 'Sparkfun', 'serlcd', 'Arduino Ecosystem', 'RP2040/PICO', 'Makers']",,
417,Bluetooth HC-05 Master-Slave Configuration with CircuitPython,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Configure HC-05 in master/slave mode.,2022-05-31,education,7506,1,Idris,Tutorial,Beginner,"MY, SG, TH, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/bluetooth-hc-05-master-slave-configuration-using-circuitpython,"['Bluetooth', 'HC-05', 'CircuitPython', 'Wireless Communication', 'UART', 'Microcontroller', 'IoT', 'Maker Pi Pico', 'Embedded Systems', 'Serial Communication', 'Wireless & IoT', 'Python for MCU']","[{'name': 'USB Micro B Cable', 'price': '4', 'quantity': '1'}, {'name': 'Grove 4 Pin Buckled to Female Cable', 'price': '1', 'quantity': '1'}, {'name': 'Bluetooth Serial Transceiver HC-05', 'price': '13', 'quantity': '1'}, {'name': 'Maker Pi Pico: Simplifying Raspberry Pi Pico for Beginners', 'price': '48', 'quantity': '1'}]",
418,Metal and Wet Waste Separator Using Maker Uno,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Smart bin separates wet/dry waste.,2022-06-02,education,3386,0,Anas Amjad,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Arduino,TRUE,https://my.cytron.io/tutorial/metal-wet-waste-separator-using-maker-uno,"['moisture sensor', 'Maker Uno', 'Inductive Proximity Sensor', 'Infrared Sensor', 'Arduino Ecosystem', 'Makers']",,
419,Gesture Control With Maker Nano RP2040 And APDS9960,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,APDS9960 sensor controls devices with gestures.,2022-06-03,education,3314,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/gesture-control-with-makernanorp2040-and-apds9960,"['Arduino', 'RP2040', 'Maker Nano RP2040', 'rp2040 projects', 'apds9960', 'gesturesensor', 'Arduino Ecosystem', 'RP2040/PICO', 'Makers']",,
420,Interfacing Raspberry Pi Pico With 0.96,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Show data on OLED screen with Pico.,2022-06-08,education,3159,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/pipico-interface-with-0-96display-and-dht22-using-arduinoide,"['Arduino', 'Raspberry Pi', 'DHT22', 'Pi Pico', 'tft display', '0.96"" display', 'Arduino Ecosystem', 'Raspberry Pi', 'Makers']",,
421,Measure Temperature with Raspberry Pi Pico & Grove Sensor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Measure temp with Pico + Grove sensor.,2022-06-15,education,3728,0,Hussien,Tutorial,Beginner,"MY, SG, TH, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/measure-ambient-temperature-with-raspberrypipico-and-grove-temperature-sensor-arduinoide,"['Arduino', 'Temperature sensor', 'Raspberry Pi', 'grove sensor', 'Pi Pico', '7-segment', 'RaspberryPiPico', 'TemperatureSensor', 'Grove', 'ArduinoIDE', 'IoT', 'DIYElectronics', 'EmbeddedSystems', 'SensorProjects', 'Maker', 'Hardware', 'Arduino Ecosystem', 'Raspberry Pi', 'Sensor', 'Makers']","[{'name': 'Grove - Temperature Sensor', 'price': '15', 'quantity': '1'}, {'name': 'Grove - 4-Digit Display', 'price': '31', 'quantity': '1'}, {'name': 'Raspberry Pi Pico Microcontroller Board', 'price': '19', 'quantity': '1'}]",
422,Getting Started Raspberry Pi Compute Module 4 Lite And Mini Base (A) Board  (CM4-IO-BASE-A),RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Beginner guide to CM4 basics.,2022-06-16,education,3125,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",Raspberry Pi,TRUE,,,,
423,Measure Soil Moisture with Raspberry Pi Pico & Maker Sensor,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Monitor soil data with Pico.,2022-06-25,education,3109,0,Hussien,Tutorial,Beginner,"MY, SG, TH, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/measure-soil-moisture-using-raspberry-pipico-and-soil-moisture-sensor,"['RaspberryPiPico', 'SoilMoisture', 'Sensor', 'Agriculture', 'IoT', 'Gardening', 'CircuitPython', 'DIY', 'Maker', 'Embedded', 'Arduino Ecosystem', 'Raspberry Pi']","[{'name': 'SparkFun 16x2 3.3V SerLCD - RGB on Black', 'price': '109', 'quantity': '1'}, {'name': 'Raspberry Pi Pico Microcontroller Board', 'price': '19', 'quantity': '1'}, {'name': 'Maker Soil Moisture Sensor (Capacitive)', 'price': '19', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
424,IoT Project with LoRaWAN Using Cytron LoRa-RFM Shield & Helium,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Build LoRa IoT project with RFM module.,2022-07-01,education,4276,1,Hairil,Project,Intermediate,"MY, SG, TH, WWW",IoT/ESP32,TRUE,https://my.cytron.io/tutorial/build-an-iot-project-using-lorawan-network-with-cytron-lora-rfm-shield-and-helium-console,"['IoT', 'LoRa', 'DHT22', 'LoRaWAN', 'Node', 'CT UNO', 'RFM Shield', 'IoT', 'LoRaWAN', 'Cytron LoRa-RFM Shield', 'Helium Console', 'wireless communication', 'Arduino', 'Raspberry Pi', 'cloud integration', 'sensor data', 'long-range networking', 'Arduino Ecosystem', 'Wireless & IoT', 'LoRa']","[{'name': 'USB Micro B Cable', 'price': '4', 'quantity': '1'}, {'name': 'Cytron UNO Special Edition - Arduino Compatible', 'price': '60', 'quantity': '1'}, {'name': 'DHT22 Temperature and Humidity Sensor Module Breakout', 'price': '15', 'quantity': '1'}, {'name': 'Cytron LoRa-RFM Shield', 'price': '99', 'quantity': '1'}]",
425,Detect RGB Color With Raspberry Pi Pico,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,RGB color sensor interfacing with Pico.,2022-07-01,education,2997,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/detect-rgb-color-with-raspberry-pipico,"['LCD', 'Arduino IDE', 'Raspberry Pi', 'apds9960', 'sparkfun rgb lcd', 'Arduino Ecosystem', 'Raspberry Pi']",,
426,Measure Temperature Using PCT2075 Sensor And Maker Pi Pico,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Log temperature with PCT2075.,2022-07-08,education,1889,0,Hussien,Tutorial,Beginner,"MY, SG, TH, VN, WWW",RP2040,TRUE,https://my.cytron.io/tutorial/measure-temperature-using-pct2075-and-makerpipico,"['LCD', 'Temperature sensor', 'Arduino IDE', 'Raspberry Pi', 'Maker Pi Pico', 'sparkfun rgb lcd', 'adafruit', 'PCT2075', 'Arduino Ecosystem', 'Raspberry Pi']",,
427,5 Ways to Prevent Stringing in 3D Printing,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Fix stringing issues in prints.,2022-07-12,education,6482,1,Abdulrahman Alhamed,Protip,Beginner,"MY, SG",3DP,TRUE,https://my.cytron.io/tutorial/5-ways-to-prevent-stringing-in-3d-printing,"['3DPrinting', 'Stringing', 'Filament', 'Settings', 'Retraction', 'Nozzle', 'DIY', 'Tips', 'Guide', 'Optimization', '3D Modelling', 'News']","[{'name': 'Creality Ender-3 V3 KE 3D Printer + 1KG PLA', 'price': '1497', 'quantity': '1'}]",
428,How to Make a DIY Concrete Vase with a 3D Printed Mould,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Make concrete vase using 3D prints.,2022-07-14,education,2966,0,Suhana,Tutorial,Beginner,"MY, SG, TH, VN, WWW",3DP,TRUE,https://my.cytron.io/tutorial/how-to-make-a-diy-concrete-vase-with-a-3d-printed-mould,"['3D Modelling', 'DIY', 'Makers']",,
429,5 Ways to Fix PLA Not Sticking to Bed,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Solve PLA adhesion problems.,2022-07-18,education,5204,0,Abdulrahman Alhamed,Protip,Beginner,"MY, SG",3DP,TRUE,https://my.cytron.io/tutorial/5-ways-to-fix-pla-not-sticking-to-bed,"['3DPrinting', 'PLA', 'FirstLayer', 'Adhesion', 'PrintFail', '3DPrintTips', 'MakerTips', 'Troubleshooting', 'DIYFix', 'PrintingProblems', 'STEM', 'TechTips', '3D Modelling', 'News']",,
430,Send Water Drink Reminder through Telegram Using micro:bit,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT project sends reminders to drink water.,2022-07-20,education,2638,0,Abdulrahman Alhamed,Tutorial,Beginner,"MY, SG, TH, VN, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/send-water-drink-reminder-through-telegram-using-microbit,"['IoT', 'Telegram', 'Microbit', 'micro:bit', 'Wireless & IoT']","[{'name': 'REKA:BIT (with micro:bit V2 included) - Simplifying Robotics with micro:bit', 'price': '142', 'quantity': '1'}, {'name': 'Grove WiFi 8266 - IoT for micro:bit and beyond', 'price': '26', 'quantity': '1'}]",
431,5 Simple Solutions for Under-Extrusion,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Solve 3D print under-extrusion.,2022-07-25,education,1206,0,Abdulrahman Alhamed,Protip,Beginner,MY,3DP,TRUE,https://my.cytron.io/tutorial/5-simple-solutions-for-under-extrusion,"['3D Printer', 'Under Extrusion', '3D Modelling', 'News']","[{'name': 'Creality Ender-3 V3 KE 3D Printer + 1KG PLA', 'price': '1497', 'quantity': '1'}]",
432,How to Make a Light-Following Sunflower Using micro:bit,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,DIY solar tracking project.,2022-07-27,education,2177,0,Abdulrahman Alhamed,Tutorial,Beginner,"MY, SG, TH, VN, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/how-to-make-a-light-following-sunflower-using-microbit,"['Light Sensor', 'Microbit', 'STEM', 'micro:bit']","[{'name': 'SG90 Micro Servo', 'price': '6', 'quantity': '1'}, {'name': 'REKA:BIT (with micro:bit V2 included) - Simplifying Robotics with micro:bit', 'price': '142', 'quantity': '1'}, {'name': 'SG90 Micro Servo', 'price': 'N/A', 'quantity': '1'}]",
433,RBT Automatic Plant Watering Project - Automatic Pet Feeder,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Advanced school project with kit.,2022-07-29,education,1397,0,Hao Zhen,Tutorial,Beginner,"MY, SG, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/rbt-automatic-plant-watering-project-automatic-pet-feeder,"['Microbit', 'RBT', 'Automatic Plant Watering System', 'APW kit for microbit', 'Reka:bit']","[{'name': 'Auto Plant Watering Kit for micro:bit (micro:bit V2 Included)', 'price': '178', 'quantity': '1'}, {'name': 'Auto Plant Watering Kit for micro:bit (without micro:bit)', 'price': '108', 'quantity': '1'}, {'name': 'Auto Plant Watering Kit for micro:bit', 'price': '108', 'quantity': '1'}]",
434,The Most Common Filament Types and Their Uses,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,"Guide to PLA, ABS, PETG filament.",2022-08-01,education,3772,0,Abdulrahman Alhamed,Protip,Beginner,"MY, SG, WWW",3DP,TRUE,https://my.cytron.io/tutorial/the-most-common-filament-types-and-their-uses,"['3D Printing', 'Filament Types', 'PLA', 'ABS', 'PETG', 'TPU', 'Nylon', 'Material Guide', 'Printing Tips', 'Additive Manufacturing', 'Maker Guide', '3D Modelling', 'News']","[{'name': 'SunLu 1KG 1.75mm PETG Filament', 'price': '55', 'quantity': '1'}, {'name': 'SunLu 1KG 1.75mm ABS Filament', 'price': '49', 'quantity': '1'}, {'name': 'Creality CR 1.75mm PLA 3D Printing Filament 1kg/Spool', 'price': '75', 'quantity': '1'}, {'name': 'Creality Hyper 1.75mm PLA 3D Printing Filament 1kg/Spool', 'price': '79', 'quantity': '1'}, {'name': 'Creality Ender-PLA 1.75mm 3D Printing Filament 1kg', 'price': '59', 'quantity': '1'}]",
435,How to Set a Password for a Door Lock Using Microbit,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Create door lock with password entry.,2022-08-03,education,2996,0,Abdulrahman Alhamed,Tutorial,Beginner,"MY, SG, TH, VN, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/how-to-set-a-password-for-a-door-lock-using-microbit,"['Microbit', 'Password', 'micro:bit']","[{'name': 'SG90 Micro Servo', 'price': '6', 'quantity': '1'}, {'name': 'REKA:BIT (with micro:bit V2 included) - Simplifying Robotics with micro:bit', 'price': '142', 'quantity': '1'}, {'name': 'SG90 Micro Servo', 'price': 'N/A', 'quantity': '1'}]",
436,5 Best Modeling Software for 3D Printing,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,List of recommended CAD software.,2022-08-08,education,5909,0,Abdulrahman Alhamed,Protip,Beginner,"MY, SG",3DP,TRUE,https://my.cytron.io/tutorial/5-best-modeling-software-for-3d-printing,"['3DPrinting', 'Modeling', 'CAD', 'Software', 'Design', 'Maker', 'DIY', 'STL', 'Tools', 'Guide', '3D Modelling', 'News']","[{'name': 'Creality Ender-3 V3 KE 3D Printer + 1KG PLA', 'price': '1497', 'quantity': '1'}]",
437,Build a Smart IoT Alarm System with micro:bit and Telegram Alerts,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT security system with micro:bit.,2022-08-10,education,4236,0,Abdulrahman Alhamed,Tutorial,Beginner,"MY, SG, TH, VN, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/build-smart-alarm-system-using-iot-with-microbit,"['Microbit', 'IoT', 'SmartAlarm', 'Security', 'IRSensor', 'Notification', 'Telegram', 'DIY', 'STEM', 'REKABIT', 'micro:bit']","[{'name': 'Infrared Sensor Module', 'price': '1', 'quantity': '1'}, {'name': 'REKA:BIT (with micro:bit V2 included) - Simplifying Robotics with micro:bit', 'price': '142', 'quantity': '1'}, {'name': 'Grove WiFi 8266 - IoT for micro:bit and beyond', 'price': '26', 'quantity': '1'}]",
438,What Is 3D Printing and How Does It Work?,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Beginner explanation of 3D printing.,2022-08-15,education,5603,0,Abdulrahman Alhamed,Protip,Beginner,"MY, SG",3DP,TRUE,https://my.cytron.io/tutorial/what-is-3d-printing-and-how-does-it-work,"['Beginner', '3d printing', '3D Modelling', 'News']","[{'name': 'Creality Ender-3 V3 KE 3D Printer + 1KG PLA', 'price': '1497', 'quantity': '1'}]",
439,Security System with Raspberry Pi & ArduCam 16MP,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Surveillance with Pi + 16MP ArduCam.,2022-08-16,education,3712,1,Abdulrahman,Tutorial,Beginner,"MY, SG, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/security-system-using-raspberry-pi-and-arducam-16mp-autofocus,"['sensor', 'ultrasonic sensor', 'Raspberry Pi', 'Raspberry Pi Camera', 'security', 'system', 'detecting', 'Raspberry Pi', 'Sensor', 'Makers']","[{'name': '5VDC HC-SR04 Ultrasonic Sensor', 'price': '3', 'quantity': '1'}, {'name': 'Raspberry Pi 4 Model B 4GB and Kits', 'price': '255', 'quantity': '1'}, {'name': 'ArduCam 16MP IMX519 Autofocus Camera Module for RPi and Jetson', 'price': '129', 'quantity': '1'}]",
440,Build Auto Barrier Gate with Microbit,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Build barrier gate system with servo.,2022-08-17,education,3768,0,Abdulrahman Alhamed,Tutorial,Beginner,"MY, SG, WWW",micro:bit,TRUE,https://my.cytron.io/tutorial/build-auto-barrier-gate-with-microbit,"['microbit', 'REKABIT', 'AutoBarrier', 'STEM', 'DIYProjects', 'Robotics', 'MakerEducation', 'SmartGate', 'Automation', 'Coding', 'micro:bit']","[{'name': 'SG90 Micro Servo', 'price': '6', 'quantity': '1'}, {'name': '3V-5.5V SR04P Ultrasonic Ranging Module', 'price': '4', 'quantity': '1'}, {'name': 'REKA:BIT (with micro:bit V2 included) - Simplifying Robotics with micro:bit', 'price': '142', 'quantity': '1'}]",
